id_cliente,tipo_linea,fecha_alta_movil,antiguedad_meses,departamento,provincia,distrito,ciudad_objetivo,mensualidad_pospago,promedio_recarga_mensual,deuda_actual,retrasos_6m,sin_deuda_ni_retrasos_6m_x,canal_preferido,email,email_habilitado,usuario_mi_movistar_activo,tuvo_internet_hogar,fecha_baja_internet_hogar,baja_ultimo_anio_x,baja_ultimo_anio_y,sin_reclamos_activos,sin_reclamos_6m,sin_deuda_ni_retrasos_6m_y,cumple_ticket,elegible_final,reclamos_totales,reclamo_activo,reclamo_ultimos_6m
C000138,PREPAGO,8/12/2025,1,CALLAO,CALLAO,CALLAO,True,,134.91,21.49,0,False,SMS,cliente00138@mail.com,True,False,False,,False,False,True,False,False,True,False,1.0,False,True
C000139,POSPAGO,15/10/2023,27,AREQUIPA,AREQUIPA,AREQUIPA,True,94.46,,0.0,0,True,SMS,cliente00139@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C000140,PREPAGO,18/01/2025,12,LIMA,LIMA,LIMA,True,,39.78,0.0,0,True,PUSH_APP,cliente00140@mail.com,True,False,True,9/11/2025,True,True,True,True,True,False,False,0.0,0,0
C000141,PREPAGO,27/12/2023,25,SAN MARTIN,TARAPOTO,TARAPOTO,False,,99.36,0.0,0,True,SMS,,False,False,True,19/12/2025,True,True,True,True,True,True,False,0.0,0,0
C000142,POSPAGO,3/01/2026,0,LIMA,LIMA,LIMA,True,118.63,,0.0,0,True,SMS,cliente00142@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C000143,POSPAGO,21/11/2025,1,LIMA,LIMA,LIMA,True,106.05,,0.0,0,True,SMS,cliente00143@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C000144,POSPAGO,14/09/2024,16,PIURA,PIURA,PIURA,False,88.1,,0.0,2,False,SMS,cliente00144@mail.com,False,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000145,POSPAGO,1/03/2023,35,PUNO,PUNO,PUNO,False,50.19,,0.0,1,False,WHATSAPP,cliente00145@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000146,POSPAGO,25/01/2024,24,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,93.31,,0.0,0,True,PUSH_APP,cliente00146@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C000147,PREPAGO,6/12/2025,1,PIURA,PIURA,PIURA,False,,57.65,0.0,0,True,SMS,cliente00147@mail.com,True,True,True,18/10/2024,False,False,True,True,True,False,False,0.0,0,0
C000148,POSPAGO,18/04/2023,33,AREQUIPA,AREQUIPA,AREQUIPA,True,32.51,,39.12,0,False,WHATSAPP,cliente00148@mail.com,True,True,False,,False,False,True,False,False,False,False,1.0,False,True
C000149,POSPAGO,1/05/2025,8,JUNIN,HUANCAYO,HUANCAYO,False,93.77,,0.0,0,True,SMS,cliente00149@mail.com,True,True,True,19/03/2025,True,True,True,True,True,True,False,0.0,0,0
C000150,POSPAGO,11/08/2025,5,LIMA,LIMA,LIMA,True,58.1,,0.0,2,False,PUSH_APP,cliente00150@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000151,PREPAGO,20/10/2025,2,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,60.09,0.0,0,True,EMAIL,cliente00151@mail.com,True,False,False,,False,False,True,False,True,False,False,1.0,False,True
C000152,POSPAGO,24/10/2025,2,AREQUIPA,AREQUIPA,AREQUIPA,True,56.95,,81.64,0,False,WHATSAPP,cliente00152@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000153,POSPAGO,1/12/2025,1,LIMA,LIMA,LIMA,True,30.96,,103.82,0,False,SMS,cliente00153@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000154,POSPAGO,2/11/2024,14,CALLAO,CALLAO,CALLAO,True,74.81,,0.0,0,True,PUSH_APP,cliente00154@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C000155,PREPAGO,6/05/2023,32,LIMA,LIMA,SAN MIGUEL,True,,90.07,92.99,0,False,SMS,cliente00155@mail.com,True,True,False,,False,False,False,False,False,True,False,3.0,True,True
C000156,POSPAGO,31/10/2025,2,LA LIBERTAD,TRUJILLO,TRUJILLO,True,113.51,,0.0,0,True,SMS,cliente00156@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C000157,PREPAGO,2/09/2025,4,LIMA,LIMA,LIMA,True,,92.81,111.38,0,False,WHATSAPP,cliente00157@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000158,PREPAGO,22/07/2023,30,CAJAMARCA,CAJAMARCA,CAJAMARCA,True,,85.92,0.0,0,True,SMS,,False,False,False,,False,False,True,True,True,True,False,0.0,0,0
C000159,POSPAGO,8/09/2023,28,LIMA,LIMA,LIMA,True,45.18,,13.8,0,False,PUSH_APP,cliente00159@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000160,PREPAGO,27/12/2025,0,LIMA,LIMA,LIMA,True,,96.12,0.0,0,True,WHATSAPP,cliente00160@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C000161,POSPAGO,5/06/2024,19,CUSCO,CUSCO,CUSCO,False,118.84,,0.0,0,True,SMS,cliente00161@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C000162,PREPAGO,9/08/2025,5,CALLAO,CALLAO,CALLAO,True,,63.86,0.0,2,False,SMS,cliente00162@mail.com,True,True,False,,False,False,True,True,False,False,False,1.0,False,False
C000163,PREPAGO,22/07/2025,5,LIMA,LIMA,LIMA,True,,69.81,0.0,0,True,SMS,cliente00163@mail.com,True,True,True,26/06/2025,True,True,True,True,True,False,False,0.0,0,0
C000164,POSPAGO,26/07/2024,17,LIMA,LIMA,LIMA,True,83.26,,0.0,0,True,WHATSAPP,cliente00164@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C000165,POSPAGO,18/09/2025,3,AREQUIPA,AREQUIPA,AREQUIPA,True,102.57,,0.0,0,True,PUSH_APP,cliente00165@mail.com,True,False,False,,False,False,True,False,True,True,False,1.0,False,True
C000166,PREPAGO,8/02/2024,23,PUNO,PUNO,PUNO,False,,89.18,74.92,0,False,WHATSAPP,cliente00166@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000167,POSPAGO,26/12/2025,0,JUNIN,HUANCAYO,HUANCAYO,False,94.23,,0.0,0,True,WHATSAPP,cliente00167@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C000168,POSPAGO,29/12/2025,0,LA LIBERTAD,TRUJILLO,TRUJILLO,True,144.17,,0.0,0,True,SMS,cliente00168@mail.com,True,True,True,2/08/2025,True,True,True,True,True,True,False,3.0,False,False
C000169,POSPAGO,8/12/2025,1,LIMA,LIMA,LIMA,True,104.13,,114.43,3,False,WHATSAPP,cliente00169@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000170,PREPAGO,24/11/2025,1,LIMA,LIMA,LIMA,True,,68.06,0.0,0,True,PUSH_APP,cliente00170@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000171,PREPAGO,2/11/2023,26,LIMA,LIMA,LIMA,True,,82.1,0.0,2,False,SMS,,False,True,True,6/02/2025,True,True,True,True,False,True,False,1.0,False,False
C000172,POSPAGO,25/11/2025,1,LIMA,LIMA,LIMA,True,107.59,,89.41,1,False,EMAIL,,False,True,True,16/07/2025,True,True,True,True,False,True,False,0.0,0,0
C000173,POSPAGO,5/11/2025,2,LIMA,LIMA,LIMA,True,78.68,,0.0,0,True,SMS,cliente00173@mail.com,False,True,True,22/07/2023,False,False,True,True,True,True,True,0.0,0,0
C000174,POSPAGO,19/12/2025,0,LIMA,LIMA,LIMA,True,55.51,,0.0,0,True,WHATSAPP,,False,True,True,29/09/2022,False,False,True,True,True,False,False,0.0,0,0
C000175,PREPAGO,4/10/2024,15,CALLAO,CALLAO,CALLAO,True,,27.54,0.0,0,True,SMS,cliente00175@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000176,POSPAGO,14/12/2023,25,LIMA,LIMA,LIMA,True,60.76,,0.0,0,True,EMAIL,cliente00176@mail.com,False,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000177,PREPAGO,14/08/2023,29,AREQUIPA,AREQUIPA,AREQUIPA,True,,140.5,10.63,0,False,EMAIL,cliente00177@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000178,POSPAGO,25/08/2025,4,ICA,ICA,ICA,False,63.22,,0.0,0,True,SMS,cliente00178@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000179,PREPAGO,18/07/2024,18,AREQUIPA,AREQUIPA,AREQUIPA,True,,87.84,0.0,0,True,SMS,cliente00179@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C000180,POSPAGO,29/06/2025,6,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,47.87,,0.0,0,True,WHATSAPP,cliente00180@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C000181,POSPAGO,19/10/2023,27,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,67.67,,0.0,0,True,SMS,cliente00181@mail.com,False,False,True,25/03/2023,False,False,True,True,True,False,False,0.0,0,0
C000182,POSPAGO,5/07/2024,18,LIMA,LIMA,LIMA,True,95.14,,0.0,2,False,WHATSAPP,cliente00182@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000183,PREPAGO,25/12/2025,0,LIMA,LIMA,LIMA,True,,81.3,0.0,0,True,WHATSAPP,cliente00183@mail.com,False,False,False,,False,False,True,True,True,True,True,1.0,False,False
C000184,PREPAGO,2/01/2025,12,LIMA,LIMA,LIMA,True,,63.58,0.0,0,True,EMAIL,cliente00184@mail.com,False,False,True,22/12/2025,True,True,True,True,True,False,False,0.0,0,0
C000185,POSPAGO,5/02/2023,35,LIMA,LIMA,LIMA,True,75.6,,116.11,0,False,SMS,cliente00185@mail.com,True,True,False,,False,False,True,False,False,True,False,1.0,False,True
C000186,PREPAGO,29/10/2025,2,LA LIBERTAD,TRUJILLO,TRUJILLO,True,,16.57,0.0,1,False,SMS,cliente00186@mail.com,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000187,PREPAGO,5/10/2023,27,JUNIN,HUANCAYO,HUANCAYO,False,,44.86,0.0,0,True,EMAIL,cliente00187@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000188,PREPAGO,21/03/2023,34,ICA,ICA,ICA,False,,50.85,24.93,2,False,SMS,cliente00188@mail.com,False,False,False,,False,False,True,False,False,False,False,1.0,False,True
C000189,POSPAGO,22/12/2025,0,LIMA,LIMA,LIMA,True,125.12,,0.0,0,True,WHATSAPP,cliente00189@mail.com,False,True,False,,False,False,True,True,True,True,True,0.0,0,0
C000190,POSPAGO,14/10/2025,3,PUNO,PUNO,PUNO,False,48.9,,11.11,0,False,EMAIL,,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000191,POSPAGO,21/07/2025,5,LIMA,LIMA,LIMA,True,42.28,,0.0,0,True,WHATSAPP,,False,True,True,28/06/2025,True,True,True,False,True,False,False,2.0,False,True
C000192,PREPAGO,5/11/2024,14,PIURA,PIURA,PIURA,False,,54.23,17.5,0,False,EMAIL,cliente00192@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000193,PREPAGO,26/02/2024,22,LIMA,LIMA,LIMA,True,,60.87,48.24,2,False,WHATSAPP,cliente00193@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000194,PREPAGO,8/06/2024,19,LIMA,LIMA,LIMA,True,,72.98,0.0,1,False,WHATSAPP,cliente00194@mail.com,True,True,False,,False,False,True,True,False,False,False,1.0,False,False
C000195,POSPAGO,4/10/2025,3,LIMA,LIMA,LIMA,True,76.77,,0.0,0,True,PUSH_APP,cliente00195@mail.com,True,True,False,,False,False,True,True,True,True,True,1.0,False,False
C000196,POSPAGO,29/04/2024,20,PIURA,PIURA,PIURA,False,95.07,,0.0,0,True,SMS,cliente00196@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C000197,PREPAGO,18/02/2023,35,LIMA,LIMA,LIMA,True,,65.64,0.0,0,True,WHATSAPP,cliente00197@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000198,PREPAGO,30/09/2025,3,LIMA,LIMA,LIMA,True,,57.52,0.0,0,True,EMAIL,cliente00198@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000199,PREPAGO,3/09/2025,4,JUNIN,HUANCAYO,HUANCAYO,False,,76.4,181.52,2,False,WHATSAPP,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000200,PREPAGO,20/09/2025,3,ICA,ICA,ICA,False,,82.28,61.55,0,False,SMS,cliente00200@mail.com,True,True,True,14/07/2023,False,False,True,True,False,True,False,0.0,0,0
C000201,PREPAGO,8/12/2025,1,LIMA,LIMA,LIMA,True,,56.96,41.9,0,False,SMS,,False,True,False,,False,False,True,False,False,False,False,1.0,False,True
C000202,POSPAGO,20/10/2023,27,LA LIBERTAD,TRUJILLO,TRUJILLO,True,65.55,,0.0,0,True,EMAIL,cliente00202@mail.com,True,True,False,,False,False,True,True,True,False,False,1.0,False,False
C000203,POSPAGO,30/11/2025,1,LIMA,LIMA,LIMA,True,80.68,,0.0,0,True,SMS,cliente00203@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C000204,PREPAGO,11/12/2025,1,LIMA,LIMA,LIMA,True,,99.22,85.68,1,False,WHATSAPP,cliente00204@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000205,PREPAGO,13/10/2025,3,LIMA,LIMA,PUENTE PIEDRA,True,,72.64,0.0,0,True,WHATSAPP,cliente00205@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C000206,POSPAGO,7/05/2023,32,LIMA,LIMA,LIMA,True,103.89,,0.0,0,True,SMS,,False,True,True,10/12/2025,True,True,True,True,True,True,False,0.0,0,0
C000207,POSPAGO,13/01/2025,12,LIMA,LIMA,SAN MIGUEL,True,100.29,,50.52,0,False,EMAIL,cliente00207@mail.com,True,True,True,23/07/2025,True,True,True,True,False,True,False,0.0,0,0
C000208,PREPAGO,12/11/2025,2,CALLAO,CALLAO,CALLAO,True,,59.16,0.0,3,False,EMAIL,cliente00208@mail.com,True,True,False,,False,False,True,False,False,False,False,2.0,False,True
C000209,POSPAGO,24/12/2023,25,LIMA,LIMA,PUENTE PIEDRA,True,56.47,,0.0,3,False,PUSH_APP,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000210,POSPAGO,8/01/2026,0,LA LIBERTAD,TRUJILLO,TRUJILLO,True,54.02,,0.0,0,True,PUSH_APP,cliente00210@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000211,POSPAGO,23/10/2023,27,LA LIBERTAD,TRUJILLO,TRUJILLO,True,63.02,,0.0,0,True,SMS,,False,True,False,,False,False,True,True,True,False,False,1.0,False,False
C000212,PREPAGO,23/10/2025,2,LIMA,LIMA,PUENTE PIEDRA,True,,85.32,0.0,0,True,EMAIL,cliente00212@mail.com,False,True,True,31/08/2022,False,False,False,False,True,True,False,1.0,True,True
C000213,PREPAGO,4/12/2025,1,LIMA,LIMA,LIMA,True,,51.48,0.0,1,False,WHATSAPP,,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000214,POSPAGO,22/12/2023,25,AREQUIPA,AREQUIPA,AREQUIPA,True,108.15,,0.0,0,True,WHATSAPP,,False,False,False,,False,False,True,False,True,True,False,1.0,False,True
C000215,PREPAGO,19/07/2025,6,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,42.84,0.0,0,True,EMAIL,,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C000216,POSPAGO,29/05/2024,19,AREQUIPA,AREQUIPA,AREQUIPA,True,91.83,,25.17,1,False,SMS,cliente00216@mail.com,True,False,False,,False,False,True,True,False,True,False,1.0,False,False
C000217,POSPAGO,21/11/2023,26,CALLAO,CALLAO,CALLAO,True,91.51,,0.0,0,True,EMAIL,cliente00217@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C000218,PREPAGO,29/04/2024,20,LIMA,LIMA,LIMA,True,,93.98,52.36,0,False,EMAIL,cliente00218@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000219,PREPAGO,27/11/2025,1,AREQUIPA,AREQUIPA,AREQUIPA,True,,40.85,0.0,0,True,EMAIL,cliente00219@mail.com,True,False,False,,False,False,True,True,True,False,False,1.0,False,False
C000220,PREPAGO,21/07/2025,5,LIMA,LIMA,LIMA,True,,34.38,129.07,1,False,SMS,cliente00220@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000221,PREPAGO,4/12/2025,1,JUNIN,HUANCAYO,HUANCAYO,False,,86.92,0.0,0,True,SMS,cliente00221@mail.com,True,False,False,,False,False,True,True,True,True,False,0.0,0,0
C000222,PREPAGO,10/05/2024,20,AREQUIPA,AREQUIPA,AREQUIPA,True,,63.61,154.55,0,False,WHATSAPP,cliente00222@mail.com,True,True,True,4/06/2024,False,False,True,True,False,False,False,0.0,0,0
C000223,POSPAGO,22/09/2025,3,LIMA,LIMA,LIMA,True,89.43,,0.0,0,True,WHATSAPP,cliente00223@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C000224,POSPAGO,26/09/2025,3,LIMA,LIMA,PUENTE PIEDRA,True,96.91,,0.0,0,True,EMAIL,cliente00224@mail.com,False,False,True,17/05/2025,True,True,True,True,True,True,False,0.0,0,0
C000225,POSPAGO,20/10/2024,15,PIURA,PIURA,PIURA,False,43.31,,0.0,1,False,EMAIL,cliente00225@mail.com,False,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000226,POSPAGO,31/07/2025,5,LIMA,LIMA,LIMA,True,86.03,,0.0,0,True,WHATSAPP,cliente00226@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C000227,PREPAGO,11/06/2024,19,LIMA,LIMA,SAN MIGUEL,True,,89.63,0.0,2,False,SMS,cliente00227@mail.com,True,True,True,27/03/2025,True,True,True,True,False,True,False,0.0,0,0
C000228,POSPAGO,30/08/2025,4,AREQUIPA,AREQUIPA,AREQUIPA,True,82.81,,0.0,0,True,EMAIL,cliente00228@mail.com,False,False,False,,False,False,True,True,True,True,True,0.0,0,0
C000229,PREPAGO,28/10/2025,2,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,67.25,0.0,0,True,WHATSAPP,cliente00229@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000230,PREPAGO,30/05/2025,7,LIMA,LIMA,LIMA,True,,104.87,8.99,0,False,WHATSAPP,cliente00230@mail.com,True,False,True,30/11/2025,True,True,True,True,False,True,False,0.0,0,0
C000231,PREPAGO,8/05/2023,32,CALLAO,CALLAO,CALLAO,True,,92.63,0.0,1,False,WHATSAPP,cliente00231@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000232,POSPAGO,8/05/2025,8,JUNIN,HUANCAYO,HUANCAYO,False,87.43,,196.81,2,False,SMS,,False,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000233,PREPAGO,4/07/2024,18,ANCASH,HUARAZ,HUARAZ,False,,41.8,0.0,1,False,SMS,cliente00233@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000234,POSPAGO,5/11/2025,2,AREQUIPA,AREQUIPA,AREQUIPA,True,57.63,,0.0,0,True,SMS,,False,True,True,13/11/2022,False,False,True,True,True,False,False,0.0,0,0
C000235,POSPAGO,8/06/2025,7,LORETO,MAYNAS,IQUITOS,False,106.0,,0.0,0,True,EMAIL,,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C000236,PREPAGO,31/10/2025,2,CALLAO,CALLAO,CALLAO,True,,33.86,0.0,0,True,SMS,cliente00236@mail.com,True,True,False,,False,False,True,True,True,False,False,1.0,False,False
C000237,POSPAGO,15/11/2025,2,LIMA,LIMA,PUENTE PIEDRA,True,49.4,,0.0,0,True,SMS,cliente00237@mail.com,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C000238,POSPAGO,2/11/2023,26,CALLAO,CALLAO,CALLAO,True,74.59,,12.85,0,False,SMS,cliente00238@mail.com,True,False,False,,False,False,True,True,False,True,False,1.0,False,False
C000239,PREPAGO,13/09/2025,4,LIMA,LIMA,LIMA,True,,96.96,0.0,0,True,WHATSAPP,,False,False,False,,False,False,True,True,True,True,True,0.0,0,0
C000240,POSPAGO,6/01/2024,24,LIMA,LIMA,LIMA,True,54.15,,0.0,0,True,WHATSAPP,cliente00240@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000241,PREPAGO,8/08/2025,5,LIMA,LIMA,PUENTE PIEDRA,True,,68.5,17.6,0,False,PUSH_APP,cliente00241@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000242,PREPAGO,24/07/2024,18,PIURA,PIURA,PIURA,False,,98.78,0.0,1,False,EMAIL,,False,True,False,,False,False,True,True,False,True,False,1.0,False,False
C000243,PREPAGO,30/04/2024,20,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,,35.23,29.64,0,False,EMAIL,cliente00243@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000244,POSPAGO,2/10/2025,3,CALLAO,CALLAO,CALLAO,True,92.57,,0.0,0,True,EMAIL,cliente00244@mail.com,True,True,False,,False,False,True,True,True,True,True,1.0,False,False
C000245,POSPAGO,2/12/2023,25,LIMA,LIMA,LIMA,True,51.13,,0.0,0,True,WHATSAPP,cliente00245@mail.com,True,True,True,2/02/2025,True,True,True,True,True,False,False,0.0,0,0
C000246,PREPAGO,14/01/2026,0,LIMA,LIMA,LIMA,True,,57.93,0.0,0,True,WHATSAPP,cliente00246@mail.com,True,False,False,,False,False,True,True,True,False,False,1.0,False,False
C000247,POSPAGO,28/05/2025,7,LIMA,LIMA,LIMA,True,88.05,,0.0,0,True,WHATSAPP,cliente00247@mail.com,False,True,False,,False,False,True,True,True,True,False,0.0,0,0
C000248,PREPAGO,12/01/2025,12,AREQUIPA,AREQUIPA,AREQUIPA,True,,118.77,0.0,0,True,PUSH_APP,cliente00248@mail.com,False,True,False,,False,False,True,False,True,True,False,1.0,False,True
C000249,PREPAGO,15/06/2023,31,LIMA,LIMA,LIMA,True,,98.3,26.79,0,False,WHATSAPP,,False,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000250,PREPAGO,20/07/2025,5,LIMA,LIMA,LIMA,True,,70.05,0.0,0,True,WHATSAPP,cliente00250@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C000251,POSPAGO,29/03/2025,9,LIMA,LIMA,LIMA,True,84.96,,0.0,0,True,WHATSAPP,cliente00251@mail.com,True,True,False,,False,False,True,True,True,True,False,1.0,False,False
C000252,POSPAGO,11/06/2024,19,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,85.44,,0.0,0,True,EMAIL,cliente00252@mail.com,True,True,False,,False,False,True,True,True,True,False,0.0,0,0
C000253,PREPAGO,13/11/2023,26,CUSCO,CUSCO,CUSCO,False,,20.77,0.0,0,True,SMS,cliente00253@mail.com,False,False,False,,False,False,True,True,True,False,False,0.0,0,0
C000254,POSPAGO,25/07/2025,5,LA LIBERTAD,TRUJILLO,TRUJILLO,True,59.68,,57.81,0,False,WHATSAPP,cliente00254@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000255,POSPAGO,15/09/2025,4,LIMA,LIMA,LIMA,True,50.94,,0.0,0,True,EMAIL,cliente00255@mail.com,True,True,False,,False,False,True,True,True,False,False,0.0,0,0
C000256,PREPAGO,3/06/2025,7,LIMA,LIMA,PUENTE PIEDRA,True,,103.63,0.0,1,False,WHATSAPP,cliente00256@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000257,PREPAGO,4/09/2025,4,LIMA,LIMA,LIMA,True,,61.37,0.0,0,True,EMAIL,cliente00257@mail.com,True,False,False,,False,False,True,True,True,False,False,0.0,0,0
C000258,PREPAGO,29/10/2024,14,LIMA,LIMA,LIMA,True,,77.76,0.0,1,False,EMAIL,,False,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000259,PREPAGO,14/11/2024,14,LIMA,LIMA,LIMA,True,,84.6,0.0,1,False,WHATSAPP,cliente00259@mail.com,False,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000260,POSPAGO,13/12/2023,25,LIMA,LIMA,LIMA,True,36.91,,132.4,1,False,WHATSAPP,cliente00260@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000261,PREPAGO,23/08/2025,4,LIMA,LIMA,LIMA,True,,128.79,0.0,0,True,SMS,cliente00261@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
C000262,PREPAGO,24/04/2024,21,LIMA,LIMA,LIMA,True,,64.54,140.99,0,False,SMS,cliente00262@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000263,POSPAGO,12/11/2025,2,LIMA,LIMA,LIMA,True,77.46,,83.21,0,False,SMS,cliente00263@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000264,POSPAGO,22/12/2025,0,AREQUIPA,AREQUIPA,AREQUIPA,True,118.18,,0.0,0,True,SMS,cliente00264@mail.com,True,True,False,,False,False,True,True,True,True,True,0.0,0,0
C000265,PREPAGO,14/11/2024,14,PUNO,PUNO,PUNO,False,,57.11,0.0,0,True,WHATSAPP,cliente00265@mail.com,True,False,True,2/10/2025,True,True,True,True,True,False,False,0.0,0,0
C000266,PREPAGO,8/05/2024,20,CUSCO,CUSCO,CUSCO,False,,154.39,42.09,0,False,SMS,cliente00266@mail.com,True,False,False,,False,False,True,True,False,True,False,0.0,0,0
C000267,PREPAGO,12/08/2025,5,LIMA,LIMA,LIMA,True,,24.55,0.0,1,False,WHATSAPP,cliente00267@mail.com,True,True,False,,False,False,True,True,False,False,False,0.0,0,0
C000268,PREPAGO,27/10/2023,27,LIMA,LIMA,LIMA,True,,155.59,0.0,1,False,SMS,cliente00268@mail.com,True,True,False,,False,False,True,True,False,True,False,0.0,0,0
C000269,POSPAGO,1/10/2025,3,PIURA,PIURA,PIURA,False,62.64,,65.51,0,False,WHATSAPP,cliente00269@mail.com,True,False,False,,False,False,True,True,False,False,False,0.0,0,0
C000270,POSPAGO,11/12/2025,1,LIMA,LIMA,LIMA,True,121.12,,0.0,0,True,PUSH_APP,cliente00270@mail.com,True,False,False,,False,False,True,True,True,True,True,0.0,0,0
